level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
10490,-113.98,-90,-67,-56,-44.98,-33,-22,-11,0,11,22,33,43
10500,-114,-90,-67,-56,-45,-33,-22,-11,0,11,22,33,43
10510,-114.02,-90.02,-67.02,-56,-45,-33,-22,-11,0,11,22,32.98,43
10520,-114.04,-90.04,-67.04,-56,-45,-33,-22,-11,0,11,22,32.96,43
10530,-114.06,-90.06,-67.06,-56,-45,-33,-22,-11,0,11,22,32.94,43
10540,-114.08,-90.08,-67.08,-56,-45,-33,-22,-11,0,11,22,32.92,43
10550,-114.1,-90.1,-67.1,-56,-45,-33,-22,-11,0,11,22,32.9,43
10560,-114.12,-90.12,-67.12,-56,-45,-33,-22,-11,0,11,22,32.88,43
10570,-114.14,-90.14,-67.14,-56,-45,-33,-22,-11,0,11,22,32.86,43
10580,-114.16,-90.16,-67.16,-56,-45,-33,-22,-11,0,11,22,32.84,43
10590,-114.18,-90.18,-67.18,-56,-45,-33,-22,-11,0,11,22,32.82,43
10600,-114.2,-90.2,-67.2,-56,-45,-33,-22,-11,0,11,22,32.8,43
10610,-114.22,-90.22,-67.22,-56,-45,-33,-22,-11,0,11,22,32.78,43
10620,-114.24,-90.24,-67.24,-56,-45,-33,-22,-11,0,11,22,32.76,43
10630,-114.26,-90.26,-67.26,-56,-45,-33,-22,-11,0,11,22,32.74,43
10640,-114.28,-90.28,-67.28,-56,-45,-33,-22,-11,0,11,22,32.72,43
10650,-114.3,-90.3,-67.3,-56,-45,-33,-22,-11,0,11,22,32.7,43
10660,-114.32,-90.32,-67.32,-56,-45,-33,-22,-11,0,11,22,32.68,43
10670,-114.34,-90.34,-67.34,-56,-45,-33,-22,-11,0,11,22,32.66,43
10680,-114.36,-90.36,-67.36,-56,-45,-33,-22,-11,0,11,22,32.64,43
10690,-114.38,-90.38,-67.38,-56,-45,-33,-22,-11,0,11,22,32.62,43
10700,-114.4,-90.4,-67.4,-56,-45,-33,-22,-11,0,11,22,32.6,43
10710,-114.42,-90.42,-67.42,-56,-45,-33,-22,-11,0,11,22,32.58,43
10720,-114.44,-90.44,-67.44,-56,-45,-33,-22,-11,0,11,22,32.56,43
10730,-114.46,-90.46,-67.46,-56,-45,-33,-22,-11,0,11,22,32.54,43
10740,-114.48,-90.48,-67.48,-56,-45,-33,-22,-11,0,11,22,32.52,43
10750,-114.5,-90.5,-67.5,-56,-45,-33,-22,-11,0,11,22,32.5,43
10760,-114.52,-90.52,-67.52,-56,-45,-33,-22,-11,0,11,22,32.48,43
10770,-114.54,-90.54,-67.54,-56,-45,-33,-22,-11,0,11,22,32.46,43
10780,-114.56,-90.56,-67.56,-56,-45,-33,-22,-11,0,11,22,32.44,43
10790,-114.58,-90.58,-67.58,-56,-45,-33,-22,-11,0,11,22,32.42,43
10800,-114.6,-90.6,-67.6,-56,-45,-33,-22,-11,0,11,22,32.4,43
10810,-114.62,-90.62,-67.62,-56,-45,-33,-22,-11,0,11,22,32.38,43
10820,-114.64,-90.64,-67.64,-56,-45,-33,-22,-11,0,11,22,32.36,43
10830,-114.66,-90.66,-67.66,-56,-45,-33,-22,-11,0,11,22,32.34,43
10840,-114.68,-90.68,-67.68,-56,-45,-33,-22,-11,0,11,22,32.32,43
10850,-114.7,-90.7,-67.7,-56,-45,-33,-22,-11,0,11,22,32.3,43
10860,-114.72,-90.72,-67.72,-56,-45,-33,-22,-11,0,11,22,32.28,43
10870,-114.74,-90.74,-67.74,-56,-45,-33,-22,-11,0,11,22,32.26,43
10880,-114.76,-90.76,-67.76,-56,-45,-33,-22,-11,0,11,22,32.24,43
10890,-114.78,-90.78,-67.78,-56,-45,-33,-22,-11,0,11,22,32.22,43
10900,-114.8,-90.8,-67.8,-56,-45,-33,-22,-11,0,11,22,32.2,43
10910,-114.82,-90.82,-67.82,-56,-45,-33,-22,-11,0,11,22,32.18,43
10920,-114.84,-90.84,-67.84,-56,-45,-33,-22,-11,0,11,22,32.16,43
10930,-114.86,-90.86,-67.86,-56,-45,-33,-22,-11,0,11,22,32.14,43
10940,-114.88,-90.88,-67.88,-56,-45,-33,-22,-11,0,11,22,32.12,43
10950,-114.9,-90.9,-67.9,-56,-45,-33,-22,-11,0,11,22,32.1,43
10960,-114.92,-90.92,-67.92,-56,-45,-33,-22,-11,0,11,22,32.08,43
10970,-114.94,-90.94,-67.94,-56,-45,-33,-22,-11,0,11,22,32.06,43
10980,-114.96,-90.96,-67.96,-56,-45,-33,-22,-11,0,11,22,32.04,43
10990,-114.98,-90.98,-67.98,-56,-45,-33,-22,-11,0,11,22,32.02,43
11000,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11010,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11020,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11030,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11040,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11050,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11060,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11070,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11080,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11090,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11100,-115,-91,-68,-56,-45,-33,-22,-11,0,11,22,32,43
11110,-115.1,-91.1,-68,-56,-45,-33.1,-22,-11,0,11,22,32,43
11120,-115.2,-91.2,-68,-56,-45,-33.2,-22,-11,0,11,22,32,43
11130,-115.3,-91.3,-68,-56,-45,-33.3,-22,-11,0,11,22,32,43
11140,-115.4,-91.4,-68,-56,-45,-33.4,-22,-11,0,11,22,32,43
11150,-115.5,-91.5,-68,-56,-45,-33.5,-22,-11,0,11,22,32,43
11160,-115.6,-91.6,-68,-56,-45,-33.6,-22,-11,0,11,22,32,43
11170,-115.7,-91.7,-68,-56,-45,-33.7,-22,-11,0,11,22,32,43
11180,-115.8,-91.8,-68,-56,-45,-33.8,-22,-11,0,11,22,32,43
11190,-115.9,-91.9,-68,-56,-45,-33.9,-22,-11,0,11,22,32,43
11200,-116,-92,-68,-56,-45,-34,-22,-11,0,11,22,32,43
11210,-116,-92,-68,-56.1,-45,-34,-22,-11,0,11,22,32,43
11220,-116,-92,-68,-56.2,-45,-34,-22,-11,0,11,22,32,43
11230,-116,-92,-68,-56.3,-45,-34,-22,-11,0,11,22,32,43
11240,-116,-92,-68,-56.4,-45,-34,-22,-11,0,11,22,32,43
11250,-116,-92,-68,-56.5,-45,-34,-22,-11,0,11,22,32,43
11260,-116,-92,-68,-56.6,-45,-34,-22,-11,0,11,22,32,43
11270,-116,-92,-68,-56.7,-45,-34,-22,-11,0,11,22,32,43
11280,-116,-92,-68,-56.8,-45,-34,-22,-11,0,11,22,32,43
11290,-116,-92,-68,-56.9,-45,-34,-22,-11,0,11,22,32,43
11300,-116,-92,-68,-57,-45,-34,-22,-11,0,11,22,32,43
11310,-116.1,-92.1,-68.1,-57,-45,-34,-22,-11,0,11,22,32,43
11320,-116.2,-92.2,-68.2,-57,-45,-34,-22,-11,0,11,22,32,43
11330,-116.3,-92.3,-68.3,-57,-45,-34,-22,-11,0,11,22,32,43
11340,-116.4,-92.4,-68.4,-57,-45,-34,-22,-11,0,11,22,32,43
11350,-116.5,-92.5,-68.5,-57,-45,-34,-22,-11,0,11,22,32,43
11360,-116.6,-92.6,-68.6,-57,-45,-34,-22,-11,0,11,22,32,43
11370,-116.7,-92.7,-68.7,-57,-45,-34,-22,-11,0,11,22,32,43
11380,-116.8,-92.8,-68.8,-57,-45,-34,-22,-11,0,11,22,32,43
11390,-116.9,-92.9,-68.9,-57,-45,-34,-22,-11,0,11,22,32,43
11400,-117,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,43
11410,-117.1,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.9
11420,-117.2,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.8
11430,-117.3,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.7
11440,-117.4,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.6
11450,-117.5,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.5
11460,-117.6,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.4
11470,-117.7,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.3
11480,-117.8,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.2
11490,-117.9,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42.1
11500,-118,-93,-69,-57,-45,-34,-22,-11,0,11,22,32,42
11510,-118.1,-93.1,-69,-57,-45.1,-34,-22,-11,0,11,22,32,42
11520,-118.2,-93.2,-69,-57,-45.2,-34,-22,-11,0,11,22,32,42
11530,-118.3,-93.3,-69,-57,-45.3,-34,-22,-11,0,11,22,32,42
11540,-118.4,-93.4,-69,-57,-45.4,-34,-22,-11,0,11,22,32,42
11550,-118.5,-93.5,-69,-57,-45.5,-34,-22,-11,0,11,22,32,42
11560,-118.6,-93.6,-69,-57,-45.6,-34,-22,-11,0,11,22,32,42
11570,-118.7,-93.7,-69,-57,-45.7,-34,-22,-11,0,11,22,32,42
11580,-118.8,-93.8,-69,-57,-45.8,-34,-22,-11,0,11,22,32,42
11590,-118.9,-93.9,-69,-57,-45.9,-34,-22,-11,0,11,22,32,42
11600,-119,-94,-69,-57,-46,-34,-22,-11,0,11,22,32,42
11610,-119.1,-94.1,-69.1,-57.1,-46,-34,-22.1,-11,0,11,21.9,32,41.9
11620,-119.2,-94.2,-69.2,-57.2,-46,-34,-22.2,-11,0,11,21.8,32,41.8
11630,-119.3,-94.3,-69.3,-57.3,-46,-34,-22.3,-11,0,11,21.7,32,41.7
11640,-119.4,-94.4,-69.4,-57.4,-46,-34,-22.4,-11,0,11,21.6,32,41.6
11650,-119.5,-94.5,-69.5,-57.5,-46,-34,-22.5,-11,0,11,21.5,32,41.5
11660,-119.6,-94.6,-69.6,-57.6,-46,-34,-22.6,-11,0,11,21.4,32,41.4
11670,-119.7,-94.7,-69.7,-57.7,-46,-34,-22.7,-11,0,11,21.3,32,41.3
11680,-119.8,-94.8,-69.8,-57.8,-46,-34,-22.8,-11,0,11,21.2,32,41.2
11690,-119.9,-94.9,-69.9,-57.9,-46,-34,-22.9,-11,0,11,21.1,32,41.1
11700,-120,-95,-70,-58,-46,-34,-23,-11,0,11,21,32,41
11710,-120.3,-95.2,-70.1,-58.1,-46.1,-34,-23,-11,0,11,21,31.9,40.9
11720,-120.6,-95.4,-70.2,-58.2,-46.2,-34,-23,-11,0,11,21,31.8,40.8
11730,-120.9,-95.6,-70.3,-58.3,-46.3,-34,-23,-11,0,11,21,31.7,40.7
11740,-121.2,-95.8,-70.4,-58.4,-46.4,-34,-23,-11,0,11,21,31.6,40.6
11750,-121.5,-96,-70.5,-58.5,-46.5,-34,-23,-11,0,11,21,31.5,40.5
11760,-121.8,-96.2,-70.6,-58.6,-46.6,-34,-23,-11,0,11,21,31.4,40.4
11770,-122.1,-96.4,-70.7,-58.7,-46.7,-34,-23,-11,0,11,21,31.3,40.3
11780,-122.4,-96.6,-70.8,-58.8,-46.8,-34,-23,-11,0,11,21,31.2,40.2
11790,-122.7,-96.8,-70.9,-58.9,-46.9,-34,-23,-11,0,11,21,31.1,40.1
11800,-123,-97,-71,-59,-47,-34,-23,-11,0,11,21,31,40
11810,-123.5,-97.4,-71.3,-59.2,-47.1,-34.1,-23,-11,0,10.9,20.9,30.7,39.4
11820,-124,-97.8,-71.6,-59.4,-47.2,-34.2,-23,-11,0,10.8,20.8,30.4,38.8
11830,-124.5,-98.2,-71.9,-59.6,-47.3,-34.3,-23,-11,0,10.7,20.7,30.1,38.2
11840,-125,-98.6,-72.2,-59.8,-47.4,-34.4,-23,-11,0,10.6,20.6,29.8,37.6
11850,-125.5,-99,-72.5,-60,-47.5,-34.5,-23,-11,0,10.5,20.5,29.5,37
11860,-126,-99.4,-72.8,-60.2,-47.6,-34.6,-23,-11,0,10.4,20.4,29.2,36.4
11870,-126.5,-99.8,-73.1,-60.4,-47.7,-34.7,-23,-11,0,10.3,20.3,28.9,35.8
11880,-127,-100.2,-73.4,-60.6,-47.8,-34.8,-23,-11,0,10.2,20.2,28.6,35.2
11890,-127.5,-100.6,-73.7,-60.8,-47.9,-34.9,-23,-11,0,10.1,20.1,28.3,34.6
11900,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11910,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11920,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11930,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11940,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11950,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11960,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11970,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11980,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
11990,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
12000,-128,-101,-74,-61,-48,-35,-23,-11,0,10,20,28,34
