level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
0,12,9,6,4,3,2,1,0,0,13,26,40,54
10,6.6,3.9,1.4,-0.2,-0.8,-1,-1.1,-1,0,12.8,25.6,39.4,53.3
20,1.2,-1.2,-3.2,-4.4,-4.6,-4,-3.2,-2,0,12.6,25.2,38.8,52.6
30,-4.2,-6.3,-7.8,-8.6,-8.4,-7,-5.3,-3,0,12.4,24.8,38.2,51.9
40,-9.6,-11.4,-12.4,-12.8,-12.2,-10,-7.4,-4,0,12.2,24.4,37.6,51.2
50,-15,-16.5,-17,-17,-16,-13,-9.5,-5,0,12,24,37,50.5
60,-20.4,-21.6,-21.6,-21.2,-19.8,-16,-11.6,-6,0,11.8,23.6,36.4,49.8
70,-25.8,-26.7,-26.2,-25.4,-23.6,-19,-13.7,-7,0,11.6,23.2,35.8,49.1
80,-31.2,-31.8,-30.8,-29.6,-27.4,-22,-15.8,-8,0,11.4,22.8,35.2,48.4
90,-36.6,-36.9,-35.4,-33.8,-31.2,-25,-17.9,-9,0,11.2,22.4,34.6,47.7
100,-42,-42,-40,-38,-35,-28,-20,-10,0,11,22,34,47
110,-45.2,-44.6,-41.6,-39,-35.4,-28.2,-20.1,-10.1,0,11,22,34,46.8
120,-48.4,-47.2,-43.2,-40,-35.8,-28.4,-20.2,-10.2,0,11,22,34,46.6
130,-51.6,-49.8,-44.8,-41,-36.2,-28.6,-20.3,-10.3,0,11,22,34,46.4
140,-54.8,-52.4,-46.4,-42,-36.6,-28.8,-20.4,-10.4,0,11,22,34,46.2
150,-58,-55,-48,-43,-37,-29,-20.5,-10.5,0,11,22,34,46
160,-61.2,-57.6,-49.6,-44,-37.4,-29.2,-20.6,-10.6,0,11,22,34,45.8
170,-64.4,-60.2,-51.2,-45,-37.8,-29.4,-20.7,-10.7,0,11,22,34,45.6
180,-67.6,-62.8,-52.8,-46,-38.2,-29.6,-20.8,-10.8,0,11,22,34,45.4
190,-70.8,-65.4,-54.4,-47,-38.6,-29.8,-20.9,-10.9,0,11,22,34,45.2
200,-74,-68,-56,-48,-39,-30,-21,-11,0,11,22,34,45
210,-75.5,-68.7,-56.3,-48.2,-39.2,-30.1,-21,-11,0,11,22,33.9,45
220,-77,-69.4,-56.6,-48.4,-39.4,-30.2,-21,-11,0,11,22,33.8,45
230,-78.5,-70.1,-56.9,-48.6,-39.6,-30.3,-21,-11,0,11,22,33.7,45
240,-80,-70.8,-57.2,-48.8,-39.8,-30.4,-21,-11,0,11,22,33.6,45
250,-81.5,-71.5,-57.5,-49,-40,-30.5,-21,-11,0,11,22,33.5,45
260,-83,-72.2,-57.8,-49.2,-40.2,-30.6,-21,-11,0,11,22,33.4,45
270,-84.5,-72.9,-58.1,-49.4,-40.4,-30.7,-21,-11,0,11,22,33.3,45
280,-86,-73.6,-58.4,-49.6,-40.6,-30.8,-21,-11,0,11,22,33.2,45
290,-87.5,-74.3,-58.7,-49.8,-40.8,-30.9,-21,-11,0,11,22,33.1,45
300,-89,-75,-59,-50,-41,-31,-21,-11,0,11,22,33,45
310,-89.5,-75.3,-59.1,-50.1,-41,-31,-21,-11,0,11,22,33,44.9
320,-90,-75.6,-59.2,-50.2,-41,-31,-21,-11,0,11,22,33,44.8
330,-90.5,-75.9,-59.3,-50.3,-41,-31,-21,-11,0,11,22,33,44.7
340,-91,-76.2,-59.4,-50.4,-41,-31,-21,-11,0,11,22,33,44.6
350,-91.5,-76.5,-59.5,-50.5,-41,-31,-21,-11,0,11,22,33,44.5
360,-92,-76.8,-59.6,-50.6,-41,-31,-21,-11,0,11,22,33,44.4
370,-92.5,-77.1,-59.7,-50.7,-41,-31,-21,-11,0,11,22,33,44.3
380,-93,-77.4,-59.8,-50.8,-41,-31,-21,-11,0,11,22,33,44.2
390,-93.5,-77.7,-59.9,-50.9,-41,-31,-21,-11,0,11,22,33,44.1
400,-94,-78,-60,-51,-41,-31,-21,-11,0,11,22,33,44
410,-94.3,-78.1,-60.1,-51,-41,-31,-21,-11,0,11,22,33,44
420,-94.6,-78.2,-60.2,-51,-41,-31,-21,-11,0,11,22,33,44
430,-94.9,-78.3,-60.3,-51,-41,-31,-21,-11,0,11,22,33,44
440,-95.2,-78.4,-60.4,-51,-41,-31,-21,-11,0,11,22,33,44
450,-95.5,-78.5,-60.5,-51,-41,-31,-21,-11,0,11,22,33,44
460,-95.8,-78.6,-60.6,-51,-41,-31,-21,-11,0,11,22,33,44
470,-96.1,-78.7,-60.7,-51,-41,-31,-21,-11,0,11,22,33,44
480,-96.4,-78.8,-60.8,-51,-41,-31,-21,-11,0,11,22,33,44
490,-96.7,-78.9,-60.9,-51,-41,-31,-21,-11,0,11,22,33,44
500,-97,-79,-61,-51,-41,-31,-21,-11,0,11,22,33,44
510,-97.08,-79.06,-61.02,-51.02,-41.02,-31.02,-21,-11,0,11,22,33,44
520,-97.16,-79.12,-61.04,-51.04,-41.04,-31.04,-21,-11,0,11,22,33,44
530,-97.24,-79.18,-61.06,-51.06,-41.06,-31.06,-21,-11,0,11,22,33,44
540,-97.32,-79.24,-61.08,-51.08,-41.08,-31.08,-21,-11,0,11,22,33,44
550,-97.4,-79.3,-61.1,-51.1,-41.1,-31.1,-21,-11,0,11,22,33,44
560,-97.48,-79.36,-61.12,-51.12,-41.12,-31.12,-21,-11,0,11,22,33,44
570,-97.56,-79.42,-61.14,-51.14,-41.14,-31.14,-21,-11,0,11,22,33,44
580,-97.64,-79.48,-61.16,-51.16,-41.16,-31.16,-21,-11,0,11,22,33,44
590,-97.72,-79.54,-61.18,-51.18,-41.18,-31.18,-21,-11,0,11,22,33,44
600,-97.8,-79.6,-61.2,-51.2,-41.2,-31.2,-21,-11,0,11,22,33,44
610,-97.88,-79.66,-61.22,-51.22,-41.22,-31.22,-21,-11,0,11,22,33,44
620,-97.96,-79.72,-61.24,-51.24,-41.24,-31.24,-21,-11,0,11,22,33,44
630,-98.04,-79.78,-61.26,-51.26,-41.26,-31.26,-21,-11,0,11,22,33,44
640,-98.12,-79.84,-61.28,-51.28,-41.28,-31.28,-21,-11,0,11,22,33,44
650,-98.2,-79.9,-61.3,-51.3,-41.3,-31.3,-21,-11,0,11,22,33,44
660,-98.28,-79.96,-61.32,-51.32,-41.32,-31.32,-21,-11,0,11,22,33,44
670,-98.36,-80.02,-61.34,-51.34,-41.34,-31.34,-21,-11,0,11,22,33,44
680,-98.44,-80.08,-61.36,-51.36,-41.36,-31.36,-21,-11,0,11,22,33,44
690,-98.52,-80.14,-61.38,-51.38,-41.38,-31.38,-21,-11,0,11,22,33,44
700,-98.6,-80.2,-61.4,-51.4,-41.4,-31.4,-21,-11,0,11,22,33,44
710,-98.68,-80.26,-61.42,-51.42,-41.42,-31.42,-21,-11,0,11,22,33,44
720,-98.76,-80.32,-61.44,-51.44,-41.44,-31.44,-21,-11,0,11,22,33,44
730,-98.84,-80.38,-61.46,-51.46,-41.46,-31.46,-21,-11,0,11,22,33,44
740,-98.92,-80.44,-61.48,-51.48,-41.48,-31.48,-21,-11,0,11,22,33,44
750,-99,-80.5,-61.5,-51.5,-41.5,-31.5,-21,-11,0,11,22,33,44
760,-99.08,-80.56,-61.52,-51.52,-41.52,-31.52,-21,-11,0,11,22,33,44
770,-99.16,-80.62,-61.54,-51.54,-41.54,-31.54,-21,-11,0,11,22,33,44
780,-99.24,-80.68,-61.56,-51.56,-41.56,-31.56,-21,-11,0,11,22,33,44
790,-99.32,-80.74,-61.58,-51.58,-41.58,-31.58,-21,-11,0,11,22,33,44
800,-99.4,-80.8,-61.6,-51.6,-41.6,-31.6,-21,-11,0,11,22,33,44
810,-99.48,-80.86,-61.62,-51.62,-41.62,-31.62,-21,-11,0,11,22,33,44
820,-99.56,-80.92,-61.64,-51.64,-41.64,-31.64,-21,-11,0,11,22,33,44
830,-99.64,-80.98,-61.66,-51.66,-41.66,-31.66,-21,-11,0,11,22,33,44
840,-99.72,-81.04,-61.68,-51.68,-41.68,-31.68,-21,-11,0,11,22,33,44
850,-99.8,-81.1,-61.7,-51.7,-41.7,-31.7,-21,-11,0,11,22,33,44
860,-99.88,-81.16,-61.72,-51.72,-41.72,-31.72,-21,-11,0,11,22,33,44
870,-99.96,-81.22,-61.74,-51.74,-41.74,-31.74,-21,-11,0,11,22,33,44
880,-100.04,-81.28,-61.76,-51.76,-41.76,-31.76,-21,-11,0,11,22,33,44
890,-100.12,-81.34,-61.78,-51.78,-41.78,-31.78,-21,-11,0,11,22,33,44
900,-100.2,-81.4,-61.8,-51.8,-41.8,-31.8,-21,-11,0,11,22,33,44
910,-100.28,-81.46,-61.82,-51.82,-41.82,-31.82,-21,-11,0,11,22,33,44
920,-100.36,-81.52,-61.84,-51.84,-41.84,-31.84,-21,-11,0,11,22,33,44
930,-100.44,-81.58,-61.86,-51.86,-41.86,-31.86,-21,-11,0,11,22,33,44
940,-100.52,-81.64,-61.88,-51.88,-41.88,-31.88,-21,-11,0,11,22,33,44
950,-100.6,-81.7,-61.9,-51.9,-41.9,-31.9,-21,-11,0,11,22,33,44
960,-100.68,-81.76,-61.92,-51.92,-41.92,-31.92,-21,-11,0,11,22,33,44
970,-100.76,-81.82,-61.94,-51.94,-41.94,-31.94,-21,-11,0,11,22,33,44
980,-100.84,-81.88,-61.96,-51.96,-41.96,-31.96,-21,-11,0,11,22,33,44
990,-100.92,-81.94,-61.98,-51.98,-41.98,-31.98,-21,-11,0,11,22,33,44
1000,-101,-82,-62,-52,-42,-32,-21,-11,0,11,22,33,44
1010,-101.04,-82.02,-62.02,-52.02,-42,-32,-21,-11,0,11,22,33,43.98
1020,-101.08,-82.04,-62.04,-52.04,-42,-32,-21,-11,0,11,22,33,43.96
1030,-101.12,-82.06,-62.06,-52.06,-42,-32,-21,-11,0,11,22,33,43.94
1040,-101.16,-82.08,-62.08,-52.08,-42,-32,-21,-11,0,11,22,33,43.92
1050,-101.2,-82.1,-62.1,-52.1,-42,-32,-21,-11,0,11,22,33,43.9
1060,-101.24,-82.12,-62.12,-52.12,-42,-32,-21,-11,0,11,22,33,43.88
1070,-101.28,-82.14,-62.14,-52.14,-42,-32,-21,-11,0,11,22,33,43.86
1080,-101.32,-82.16,-62.16,-52.16,-42,-32,-21,-11,0,11,22,33,43.84
1090,-101.36,-82.18,-62.18,-52.18,-42,-32,-21,-11,0,11,22,33,43.82
1100,-101.4,-82.2,-62.2,-52.2,-42,-32,-21,-11,0,11,22,33,43.8
1110,-101.44,-82.22,-62.22,-52.22,-42,-32,-21,-11,0,11,22,33,43.78
1120,-101.48,-82.24,-62.24,-52.24,-42,-32,-21,-11,0,11,22,33,43.76
1130,-101.52,-82.26,-62.26,-52.26,-42,-32,-21,-11,0,11,22,33,43.74
1140,-101.56,-82.28,-62.28,-52.28,-42,-32,-21,-11,0,11,22,33,43.72
1150,-101.6,-82.3,-62.3,-52.3,-42,-32,-21,-11,0,11,22,33,43.7
1160,-101.64,-82.32,-62.32,-52.32,-42,-32,-21,-11,0,11,22,33,43.68
1170,-101.68,-82.34,-62.34,-52.34,-42,-32,-21,-11,0,11,22,33,43.66
1180,-101.72,-82.36,-62.36,-52.36,-42,-32,-21,-11,0,11,22,33,43.64
1190,-101.76,-82.38,-62.38,-52.38,-42,-32,-21,-11,0,11,22,33,43.62
1200,-101.8,-82.4,-62.4,-52.4,-42,-32,-21,-11,0,11,22,33,43.6
1210,-101.84,-82.42,-62.42,-52.42,-42,-32,-21,-11,0,11,22,33,43.58
1220,-101.88,-82.44,-62.44,-52.44,-42,-32,-21,-11,0,11,22,33,43.56
1230,-101.92,-82.46,-62.46,-52.46,-42,-32,-21,-11,0,11,22,33,43.54
1240,-101.96,-82.48,-62.48,-52.48,-42,-32,-21,-11,0,11,22,33,43.52
1250,-102,-82.5,-62.5,-52.5,-42,-32,-21,-11,0,11,22,33,43.5
1260,-102.04,-82.52,-62.52,-52.52,-42,-32,-21,-11,0,11,22,33,43.48
1270,-102.08,-82.54,-62.54,-52.54,-42,-32,-21,-11,0,11,22,33,43.46
1280,-102.12,-82.56,-62.56,-52.56,-42,-32,-21,-11,0,11,22,33,43.44
1290,-102.16,-82.58,-62.58,-52.58,-42,-32,-21,-11,0,11,22,33,43.42
1300,-102.2,-82.6,-62.6,-52.6,-42,-32,-21,-11,0,11,22,33,43.4
1310,-102.24,-82.62,-62.62,-52.62,-42,-32,-21,-11,0,11,22,33,43.38
1320,-102.28,-82.64,-62.64,-52.64,-42,-32,-21,-11,0,11,22,33,43.36
1330,-102.32,-82.66,-62.66,-52.66,-42,-32,-21,-11,0,11,22,33,43.34
1340,-102.36,-82.68,-62.68,-52.68,-42,-32,-21,-11,0,11,22,33,43.32
1350,-102.4,-82.7,-62.7,-52.7,-42,-32,-21,-11,0,11,22,33,43.3
1360,-102.44,-82.72,-62.72,-52.72,-42,-32,-21,-11,0,11,22,33,43.28
1370,-102.48,-82.74,-62.74,-52.74,-42,-32,-21,-11,0,11,22,33,43.26
1380,-102.52,-82.76,-62.76,-52.76,-42,-32,-21,-11,0,11,22,33,43.24
1390,-102.56,-82.78,-62.78,-52.78,-42,-32,-21,-11,0,11,22,33,43.22
1400,-102.6,-82.8,-62.8,-52.8,-42,-32,-21,-11,0,11,22,33,43.2
1410,-102.64,-82.82,-62.82,-52.82,-42,-32,-21,-11,0,11,22,33,43.18
1420,-102.68,-82.84,-62.84,-52.84,-42,-32,-21,-11,0,11,22,33,43.16
1430,-102.72,-82.86,-62.86,-52.86,-42,-32,-21,-11,0,11,22,33,43.14
1440,-102.76,-82.88,-62.88,-52.88,-42,-32,-21,-11,0,11,22,33,43.12
1450,-102.8,-82.9,-62.9,-52.9,-42,-32,-21,-11,0,11,22,33,43.1
1460,-102.84,-82.92,-62.92,-52.92,-42,-32,-21,-11,0,11,22,33,43.08
1470,-102.88,-82.94,-62.94,-52.94,-42,-32,-21,-11,0,11,22,33,43.06
1480,-102.92,-82.96,-62.96,-52.96,-42,-32,-21,-11,0,11,22,33,43.04
1490,-102.96,-82.98,-62.98,-52.98,-42,-32,-21,-11,0,11,22,33,43.02
1500,-103,-83,-63,-53,-42,-32,-21,-11,0,11,22,33,43
1510,-103.02,-83.02,-63,-53,-42,-32,-21,-11,0,11,22,32.98,43
1520,-103.04,-83.04,-63,-53,-42,-32,-21,-11,0,11,22,32.96,43
1530,-103.06,-83.06,-63,-53,-42,-32,-21,-11,0,11,22,32.94,43
1540,-103.08,-83.08,-63,-53,-42,-32,-21,-11,0,11,22,32.92,43
1550,-103.1,-83.1,-63,-53,-42,-32,-21,-11,0,11,22,32.9,43
1560,-103.12,-83.12,-63,-53,-42,-32,-21,-11,0,11,22,32.88,43
1570,-103.14,-83.14,-63,-53,-42,-32,-21,-11,0,11,22,32.86,43
1580,-103.16,-83.16,-63,-53,-42,-32,-21,-11,0,11,22,32.84,43
1590,-103.18,-83.18,-63,-53,-42,-32,-21,-11,0,11,22,32.82,43
1600,-103.2,-83.2,-63,-53,-42,-32,-21,-11,0,11,22,32.8,43
1610,-103.22,-83.22,-63,-53,-42,-32,-21,-11,0,11,22,32.78,43
1620,-103.24,-83.24,-63,-53,-42,-32,-21,-11,0,11,22,32.76,43
1630,-103.26,-83.26,-63,-53,-42,-32,-21,-11,0,11,22,32.74,43
1640,-103.28,-83.28,-63,-53,-42,-32,-21,-11,0,11,22,32.72,43
1650,-103.3,-83.3,-63,-53,-42,-32,-21,-11,0,11,22,32.7,43
1660,-103.32,-83.32,-63,-53,-42,-32,-21,-11,0,11,22,32.68,43
1670,-103.34,-83.34,-63,-53,-42,-32,-21,-11,0,11,22,32.66,43
1680,-103.36,-83.36,-63,-53,-42,-32,-21,-11,0,11,22,32.64,43
1690,-103.38,-83.38,-63,-53,-42,-32,-21,-11,0,11,22,32.62,43
1700,-103.4,-83.4,-63,-53,-42,-32,-21,-11,0,11,22,32.6,43
1710,-103.42,-83.42,-63,-53,-42,-32,-21,-11,0,11,22,32.58,43
1720,-103.44,-83.44,-63,-53,-42,-32,-21,-11,0,11,22,32.56,43
1730,-103.46,-83.46,-63,-53,-42,-32,-21,-11,0,11,22,32.54,43
1740,-103.48,-83.48,-63,-53,-42,-32,-21,-11,0,11,22,32.52,43
1750,-103.5,-83.5,-63,-53,-42,-32,-21,-11,0,11,22,32.5,43
1760,-103.52,-83.52,-63,-53,-42,-32,-21,-11,0,11,22,32.48,43
1770,-103.54,-83.54,-63,-53,-42,-32,-21,-11,0,11,22,32.46,43
1780,-103.56,-83.56,-63,-53,-42,-32,-21,-11,0,11,22,32.44,43
1790,-103.58,-83.58,-63,-53,-42,-32,-21,-11,0,11,22,32.42,43
1800,-103.6,-83.6,-63,-53,-42,-32,-21,-11,0,11,22,32.4,43
1810,-103.62,-83.62,-63,-53,-42,-32,-21,-11,0,11,22,32.38,43
1820,-103.64,-83.64,-63,-53,-42,-32,-21,-11,0,11,22,32.36,43
1830,-103.66,-83.66,-63,-53,-42,-32,-21,-11,0,11,22,32.34,43
1840,-103.68,-83.68,-63,-53,-42,-32,-21,-11,0,11,22,32.32,43
1850,-103.7,-83.7,-63,-53,-42,-32,-21,-11,0,11,22,32.3,43
1860,-103.72,-83.72,-63,-53,-42,-32,-21,-11,0,11,22,32.28,43
1870,-103.74,-83.74,-63,-53,-42,-32,-21,-11,0,11,22,32.26,43
1880,-103.76,-83.76,-63,-53,-42,-32,-21,-11,0,11,22,32.24,43
1890,-103.78,-83.78,-63,-53,-42,-32,-21,-11,0,11,22,32.22,43
1900,-103.8,-83.8,-63,-53,-42,-32,-21,-11,0,11,22,32.2,43
1910,-103.82,-83.82,-63,-53,-42,-32,-21,-11,0,11,22,32.18,43
1920,-103.84,-83.84,-63,-53,-42,-32,-21,-11,0,11,22,32.16,43
1930,-103.86,-83.86,-63,-53,-42,-32,-21,-11,0,11,22,32.14,43
1940,-103.88,-83.88,-63,-53,-42,-32,-21,-11,0,11,22,32.12,43
1950,-103.9,-83.9,-63,-53,-42,-32,-21,-11,0,11,22,32.1,43
1960,-103.92,-83.92,-63,-53,-42,-32,-21,-11,0,11,22,32.08,43
1970,-103.94,-83.94,-63,-53,-42,-32,-21,-11,0,11,22,32.06,43
1980,-103.96,-83.96,-63,-53,-42,-32,-21,-11,0,11,22,32.04,43
1990,-103.98,-83.98,-63,-53,-42,-32,-21,-11,0,11,22,32.02,43
2000,-104,-84,-63,-53,-42,-32,-21,-11,0,11,22,32,43
2010,-104.02,-84,-63,-53,-42.02,-32,-21,-11,0,11,22,32,43
2020,-104.04,-84,-63,-53,-42.04,-32,-21,-11,0,11,22,32,43
2030,-104.06,-84,-63,-53,-42.06,-32,-21,-11,0,11,22,32,43
2040,-104.08,-84,-63,-53,-42.08,-32,-21,-11,0,11,22,32,43
2050,-104.1,-84,-63,-53,-42.1,-32,-21,-11,0,11,22,32,43
2060,-104.12,-84,-63,-53,-42.12,-32,-21,-11,0,11,22,32,43
2070,-104.14,-84,-63,-53,-42.14,-32,-21,-11,0,11,22,32,43
2080,-104.16,-84,-63,-53,-42.16,-32,-21,-11,0,11,22,32,43
2090,-104.18,-84,-63,-53,-42.18,-32,-21,-11,0,11,22,32,43
2100,-104.2,-84,-63,-53,-42.2,-32,-21,-11,0,11,22,32,43
2110,-104.22,-84,-63,-53,-42.22,-32,-21,-11,0,11,22,32,43
2120,-104.24,-84,-63,-53,-42.24,-32,-21,-11,0,11,22,32,43
2130,-104.26,-84,-63,-53,-42.26,-32,-21,-11,0,11,22,32,43
2140,-104.28,-84,-63,-53,-42.28,-32,-21,-11,0,11,22,32,43
2150,-104.3,-84,-63,-53,-42.3,-32,-21,-11,0,11,22,32,43
2160,-104.32,-84,-63,-53,-42.32,-32,-21,-11,0,11,22,32,43
2170,-104.34,-84,-63,-53,-42.34,-32,-21,-11,0,11,22,32,43
2180,-104.36,-84,-63,-53,-42.36,-32,-21,-11,0,11,22,32,43
2190,-104.38,-84,-63,-53,-42.38,-32,-21,-11,0,11,22,32,43
2200,-104.4,-84,-63,-53,-42.4,-32,-21,-11,0,11,22,32,43
2210,-104.42,-84,-63,-53,-42.42,-32,-21,-11,0,11,22,32,43
2220,-104.44,-84,-63,-53,-42.44,-32,-21,-11,0,11,22,32,43
2230,-104.46,-84,-63,-53,-42.46,-32,-21,-11,0,11,22,32,43
2240,-104.48,-84,-63,-53,-42.48,-32,-21,-11,0,11,22,32,43
2250,-104.5,-84,-63,-53,-42.5,-32,-21,-11,0,11,22,32,43
2260,-104.52,-84,-63,-53,-42.52,-32,-21,-11,0,11,22,32,43
2270,-104.54,-84,-63,-53,-42.54,-32,-21,-11,0,11,22,32,43
2280,-104.56,-84,-63,-53,-42.56,-32,-21,-11,0,11,22,32,43
2290,-104.58,-84,-63,-53,-42.58,-32,-21,-11,0,11,22,32,43
2300,-104.6,-84,-63,-53,-42.6,-32,-21,-11,0,11,22,32,43
2310,-104.62,-84,-63,-53,-42.62,-32,-21,-11,0,11,22,32,43
2320,-104.64,-84,-63,-53,-42.64,-32,-21,-11,0,11,22,32,43
2330,-104.66,-84,-63,-53,-42.66,-32,-21,-11,0,11,22,32,43
2340,-104.68,-84,-63,-53,-42.68,-32,-21,-11,0,11,22,32,43
2350,-104.7,-84,-63,-53,-42.7,-32,-21,-11,0,11,22,32,43
2360,-104.72,-84,-63,-53,-42.72,-32,-21,-11,0,11,22,32,43
2370,-104.74,-84,-63,-53,-42.74,-32,-21,-11,0,11,22,32,43
2380,-104.76,-84,-63,-53,-42.76,-32,-21,-11,0,11,22,32,43
2390,-104.78,-84,-63,-53,-42.78,-32,-21,-11,0,11,22,32,43
2400,-104.8,-84,-63,-53,-42.8,-32,-21,-11,0,11,22,32,43
2410,-104.82,-84,-63,-53,-42.82,-32,-21,-11,0,11,22,32,43
2420,-104.84,-84,-63,-53,-42.84,-32,-21,-11,0,11,22,32,43
2430,-104.86,-84,-63,-53,-42.86,-32,-21,-11,0,11,22,32,43
2440,-104.88,-84,-63,-53,-42.88,-32,-21,-11,0,11,22,32,43
2450,-104.9,-84,-63,-53,-42.9,-32,-21,-11,0,11,22,32,43
2460,-104.92,-84,-63,-53,-42.92,-32,-21,-11,0,11,22,32,43
2470,-104.94,-84,-63,-53,-42.94,-32,-21,-11,0,11,22,32,43
2480,-104.96,-84,-63,-53,-42.96,-32,-21,-11,0,11,22,32,43
2490,-104.98,-84,-63,-53,-42.98,-32,-21,-11,0,11,22,32,43
2500,-105,-84,-63,-53,-43,-32,-21,-11,0,11,22,32,43
2510,-105,-84.02,-63.02,-53,-43,-32,-21,-11,0,11,22,32,43
2520,-105,-84.04,-63.04,-53,-43,-32,-21,-11,0,11,22,32,43
2530,-105,-84.06,-63.06,-53,-43,-32,-21,-11,0,11,22,32,43
2540,-105,-84.08,-63.08,-53,-43,-32,-21,-11,0,11,22,32,43
2550,-105,-84.1,-63.1,-53,-43,-32,-21,-11,0,11,22,32,43
2560,-105,-84.12,-63.12,-53,-43,-32,-21,-11,0,11,22,32,43
2570,-105,-84.14,-63.14,-53,-43,-32,-21,-11,0,11,22,32,43
2580,-105,-84.16,-63.16,-53,-43,-32,-21,-11,0,11,22,32,43
2590,-105,-84.18,-63.18,-53,-43,-32,-21,-11,0,11,22,32,43
2600,-105,-84.2,-63.2,-53,-43,-32,-21,-11,0,11,22,32,43
2610,-105,-84.22,-63.22,-53,-43,-32,-21,-11,0,11,22,32,43
2620,-105,-84.24,-63.24,-53,-43,-32,-21,-11,0,11,22,32,43
2630,-105,-84.26,-63.26,-53,-43,-32,-21,-11,0,11,22,32,43
2640,-105,-84.28,-63.28,-53,-43,-32,-21,-11,0,11,22,32,43
2650,-105,-84.3,-63.3,-53,-43,-32,-21,-11,0,11,22,32,43
2660,-105,-84.32,-63.32,-53,-43,-32,-21,-11,0,11,22,32,43
2670,-105,-84.34,-63.34,-53,-43,-32,-21,-11,0,11,22,32,43
2680,-105,-84.36,-63.36,-53,-43,-32,-21,-11,0,11,22,32,43
2690,-105,-84.38,-63.38,-53,-43,-32,-21,-11,0,11,22,32,43
2700,-105,-84.4,-63.4,-53,-43,-32,-21,-11,0,11,22,32,43
2710,-105,-84.42,-63.42,-53,-43,-32,-21,-11,0,11,22,32,43
2720,-105,-84.44,-63.44,-53,-43,-32,-21,-11,0,11,22,32,43
2730,-105,-84.46,-63.46,-53,-43,-32,-21,-11,0,11,22,32,43
2740,-105,-84.48,-63.48,-53,-43,-32,-21,-11,0,11,22,32,43
2750,-105,-84.5,-63.5,-53,-43,-32,-21,-11,0,11,22,32,43
2760,-105,-84.52,-63.52,-53,-43,-32,-21,-11,0,11,22,32,43
2770,-105,-84.54,-63.54,-53,-43,-32,-21,-11,0,11,22,32,43
2780,-105,-84.56,-63.56,-53,-43,-32,-21,-11,0,11,22,32,43
2790,-105,-84.58,-63.58,-53,-43,-32,-21,-11,0,11,22,32,43
2800,-105,-84.6,-63.6,-53,-43,-32,-21,-11,0,11,22,32,43
2810,-105,-84.62,-63.62,-53,-43,-32,-21,-11,0,11,22,32,43
2820,-105,-84.64,-63.64,-53,-43,-32,-21,-11,0,11,22,32,43
2830,-105,-84.66,-63.66,-53,-43,-32,-21,-11,0,11,22,32,43
2840,-105,-84.68,-63.68,-53,-43,-32,-21,-11,0,11,22,32,43
2850,-105,-84.7,-63.7,-53,-43,-32,-21,-11,0,11,22,32,43
2860,-105,-84.72,-63.72,-53,-43,-32,-21,-11,0,11,22,32,43
2870,-105,-84.74,-63.74,-53,-43,-32,-21,-11,0,11,22,32,43
2880,-105,-84.76,-63.76,-53,-43,-32,-21,-11,0,11,22,32,43
2890,-105,-84.78,-63.78,-53,-43,-32,-21,-11,0,11,22,32,43
2900,-105,-84.8,-63.8,-53,-43,-32,-21,-11,0,11,22,32,43
2910,-105,-84.82,-63.82,-53,-43,-32,-21,-11,0,11,22,32,43
2920,-105,-84.84,-63.84,-53,-43,-32,-21,-11,0,11,22,32,43
2930,-105,-84.86,-63.86,-53,-43,-32,-21,-11,0,11,22,32,43
2940,-105,-84.88,-63.88,-53,-43,-32,-21,-11,0,11,22,32,43
2950,-105,-84.9,-63.9,-53,-43,-32,-21,-11,0,11,22,32,43
2960,-105,-84.92,-63.92,-53,-43,-32,-21,-11,0,11,22,32,43
2970,-105,-84.94,-63.94,-53,-43,-32,-21,-11,0,11,22,32,43
2980,-105,-84.96,-63.96,-53,-43,-32,-21,-11,0,11,22,32,43
2990,-105,-84.98,-63.98,-53,-43,-32,-21,-11,0,11,22,32,43
3000,-105,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3010,-105.02,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3020,-105.04,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3030,-105.06,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3040,-105.08,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3050,-105.1,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3060,-105.12,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3070,-105.14,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3080,-105.16,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3090,-105.18,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3100,-105.2,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3110,-105.22,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3120,-105.24,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3130,-105.26,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3140,-105.28,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
